id,Цена
747,1975000.0
962,1975000.0
1105,2240000.0
795,4672000.0
390,2428709.6612903224
1302,1599736.8421052631
1448,2428709.6612903224
1388,3060000.0
126,1033333.3333333334
1605,2428709.6612903224
870,2428709.6612903224
701,1380294.1176470588
1239,3199371.111111111
1201,5216666.666666667
685,1975000.0
427,2221854.1458333335
168,805071.4285714285
1181,4672000.0
1428,2221854.1458333335
347,2474000.0
1385,1869500.0
220,1717777.7777777778
125,2949666.6666666665
197,1599736.8421052631
1108,2428709.6612903224
1166,2949666.6666666665
871,4672000.0
1544,2428709.6612903224
513,2831250.0
1431,2863636.3636363638
194,2949666.6666666665
1401,2428709.6612903224
509,2428709.6612903224
381,5216666.666666667
361,2428709.6612903224
1254,2428709.6612903224
609,640000.0
349,3608636.3636363638
1067,3060000.0
970,3199371.111111111
1062,2428709.6612903224
301,4330000.0
593,4330000.0
1491,1747500.0
652,1975000.0
1262,1975000.0
1459,3712500.0
1089,1380294.1176470588
436,2831250.0
259,2428709.6612903224
1566,3712500.0
499,2240000.0
943,5216666.666666667
316,2949666.6666666665
1123,1717777.7777777778
1185,1717777.7777777778
158,870000.0
817,1380294.1176470588
1380,3906428.5714285714
829,2474000.0
1326,3199371.111111111
1390,2949666.6666666665
1514,3199371.111111111
1444,3199371.111111111
763,2221854.1458333335
680,2863636.3636363638
337,1975000.0
20,4330000.0
413,2221854.1458333335
515,2221854.1458333335
18,4330000.0
1513,2221854.1458333335
544,2658000.0
136,3306000.0
93,1380294.1176470588
1581,2428709.6612903224
1571,2333636.3636363638
1356,1869500.0
1387,2658000.0
1432,2474000.0
1226,2333636.3636363638
600,2428709.6612903224
846,805071.4285714285
872,2221854.1458333335
1183,1033333.3333333334
1599,3906428.5714285714
1129,1033333.3333333334
1402,2658000.0
1242,2658000.0
890,5216666.666666667
1046,2949666.6666666665
638,2949666.6666666665
134,3608636.3636363638
794,2949666.6666666665
333,2428709.6612903224
1408,805071.4285714285
1120,1975000.0
1072,1380294.1176470588
692,1033333.3333333334
1261,3199371.111111111
1469,2428709.6612903224
510,2949666.6666666665
786,2221854.1458333335
1165,2949666.6666666665
204,1033333.3333333334
602,4330000.0
269,4672000.0
1306,2428709.6612903224
551,1717777.7777777778
113,1717777.7777777778
1142,3199371.111111111
514,2831250.0
1282,2831250.0
952,2831250.0
1265,2428709.6612903224
1503,2949666.6666666665
1389,3608636.3636363638
956,2831250.0
497,2949666.6666666665
589,4330000.0
1498,4672000.0
232,1599736.8421052631
1564,2474000.0
82,2428709.6612903224
312,3199371.111111111
1393,2658000.0
1222,2831250.0
758,805071.4285714285
1361,1380294.1176470588
1295,2428709.6612903224
659,1380294.1176470588
236,1975000.0
569,1869500.0
1204,2658000.0
1309,4330000.0
1126,2428709.6612903224
743,3712500.0
1360,1380294.1176470588
566,4672000.0
688,3608636.3636363638
4,2428709.6612903224
1407,2221854.1458333335
506,5216666.666666667
1347,3608636.3636363638
1308,4330000.0
1474,1747500.0
605,3306000.0
571,3712500.0
1029,2428709.6612903224
1169,2428709.6612903224
1131,2949666.6666666665
938,2428709.6612903224
555,3199371.111111111
1313,3199371.111111111
157,1033333.3333333334
1249,2949666.6666666665
529,2658000.0
139,3608636.3636363638
1395,2658000.0
1396,3199371.111111111
1050,2949666.6666666665
325,2949666.6666666665
995,870000.0
348,2831250.0
738,5216666.666666667
1284,2949666.6666666665
1040,2949666.6666666665
644,1975000.0
1496,5216666.666666667
201,2428709.6612903224
784,1599736.8421052631
346,1717777.7777777778
1480,2428709.6612903224
920,2863636.3636363638
428,1380294.1176470588
334,2949666.6666666665
503,3608636.3636363638
1117,2240000.0
698,1599736.8421052631
1320,4330000.0
34,2428709.6612903224
1219,4672000.0
108,1975000.0
438,1380294.1176470588
247,3608636.3636363638
651,2221854.1458333335
1141,3306000.0
576,5216666.666666667
471,2221854.1458333335
592,3608636.3636363638
162,870000.0
72,4672000.0
293,870000.0
855,2831250.0
898,5216666.666666667
718,3608636.3636363638
277,3199371.111111111
876,2863636.3636363638
478,2831250.0
1589,1747500.0
1267,1717777.7777777778
378,1975000.0
1404,1717777.7777777778
53,2428709.6612903224
84,2949666.6666666665
714,1975000.0
669,1975000.0
525,2658000.0
444,2333636.3636363638
43,2863636.3636363638
857,1033333.3333333334
550,3199371.111111111
843,3199371.111111111
869,1717777.7777777778
1271,2428709.6612903224
211,2428709.6612903224
1475,3060000.0
1381,2221854.1458333335
276,4330000.0
552,3199371.111111111
41,5216666.666666667
487,3199371.111111111
785,2949666.6666666665
153,1033333.3333333334
1430,3608636.3636363638
1238,2221854.1458333335
418,1975000.0
42,3608636.3636363638
654,2221854.1458333335
1260,4672000.0
1572,1717777.7777777778
540,2863636.3636363638
118,805071.4285714285
1478,2428709.6612903224
54,5216666.666666667
183,1599736.8421052631
746,1975000.0
208,1033333.3333333334
530,2428709.6612903224
853,2658000.0
367,1747500.0
612,3060000.0
192,2949666.6666666665
376,5216666.666666667
910,1747500.0
809,1599736.8421052631
596,3199371.111111111
338,1717777.7777777778
1069,3060000.0
1080,3608636.3636363638
374,2428709.6612903224
1182,805071.4285714285
1487,1747500.0
1454,5216666.666666667
31,1717777.7777777778
287,2949666.6666666665
1047,2949666.6666666665
87,2428709.6612903224
1057,2949666.6666666665
1466,1747500.0
1157,1975000.0
1094,2221854.1458333335
1215,2658000.0
575,5216666.666666667
812,2428709.6612903224
1417,2658000.0
404,2949666.6666666665
868,870000.0
1593,3712500.0
156,1380294.1176470588
614,3060000.0
1583,3712500.0
648,1975000.0
792,1033333.3333333334
1374,2221854.1458333335
1537,2658000.0
1250,1975000.0
813,2428709.6612903224
635,870000.0
359,3608636.3636363638
1559,2221854.1458333335
878,870000.0
1400,3060000.0
1270,3199371.111111111
294,805071.4285714285
1470,2428709.6612903224
918,2428709.6612903224
518,2658000.0
1351,5216666.666666667
392,1717777.7777777778
166,805071.4285714285
531,3199371.111111111
1218,1380294.1176470588
969,3199371.111111111
1101,1717777.7777777778
331,2240000.0
707,3608636.3636363638
58,3906428.5714285714
776,2221854.1458333335
1610,1599736.8421052631
1497,2221854.1458333335
753,2474000.0
1405,2428709.6612903224
1371,1599736.8421052631
178,1033333.3333333334
1352,1869500.0
947,1380294.1176470588
199,2221854.1458333335
996,2658000.0
81,2949666.6666666665
1348,3906428.5714285714
524,2474000.0
218,3906428.5714285714
142,2428709.6612903224
636,1033333.3333333334
440,2333636.3636363638
319,2658000.0
1147,870000.0
1455,2428709.6612903224
904,2949666.6666666665
917,3199371.111111111
1468,1380294.1176470588
215,3906428.5714285714
1333,3608636.3636363638
1517,4672000.0
249,2949666.6666666665
377,5216666.666666667
1281,2863636.3636363638
165,805071.4285714285
803,2428709.6612903224
373,2428709.6612903224
937,2949666.6666666665
147,3608636.3636363638
486,2428709.6612903224
756,3906428.5714285714
131,2240000.0
206,805071.4285714285
595,2428709.6612903224
1109,1717777.7777777778
560,3712500.0
1049,4672000.0
1095,3712500.0
1276,1869500.0
207,805071.4285714285
461,2474000.0
250,4672000.0
1107,1717777.7777777778
30,3608636.3636363638
439,3608636.3636363638
1092,2831250.0
75,3906428.5714285714
299,2658000.0
1435,3608636.3636363638
859,3906428.5714285714
1151,1033333.3333333334
414,1380294.1176470588
1409,1033333.3333333334
443,2333636.3636363638
1611,2949666.6666666665
863,2949666.6666666665
484,2221854.1458333335
431,1380294.1176470588
558,2428709.6612903224
820,1869500.0
905,2428709.6612903224
671,2221854.1458333335
117,2428709.6612903224
674,2831250.0
61,3199371.111111111
1207,2428709.6612903224
241,2428709.6612903224
764,2949666.6666666665
990,2221854.1458333335
401,1717777.7777777778
1375,1033333.3333333334
1174,1717777.7777777778
94,1975000.0
941,2428709.6612903224
1460,3199371.111111111
899,2428709.6612903224
1331,2949666.6666666665
1224,870000.0
587,3608636.3636363638
1570,2428709.6612903224
1429,3608636.3636363638
553,2428709.6612903224
570,3608636.3636363638
761,2949666.6666666665
1130,3712500.0
1369,1599736.8421052631
900,2949666.6666666665
1481,2428709.6612903224
263,2428709.6612903224
1275,3199371.111111111
1604,3712500.0
1384,3060000.0
1017,2428709.6612903224
626,2240000.0
1595,3608636.3636363638
494,1975000.0
1530,2221854.1458333335
1523,3306000.0
1535,2863636.3636363638
790,1599736.8421052631
70,3906428.5714285714
582,4330000.0
1486,2949666.6666666665
1199,5216666.666666667
391,4672000.0
802,1869500.0
1292,3199371.111111111
1152,2949666.6666666665
1473,3906428.5714285714
171,2221854.1458333335
323,2949666.6666666665
982,1869500.0
281,3199371.111111111
1434,2658000.0
1542,2949666.6666666665
1379,3906428.5714285714
463,3060000.0
91,805071.4285714285
1113,5216666.666666667
1299,1717777.7777777778
563,5216666.666666667
68,5216666.666666667
257,3906428.5714285714
1512,2221854.1458333335
631,2428709.6612903224
1225,2333636.3636363638
841,870000.0
821,1869500.0
1349,2949666.6666666665
180,1033333.3333333334
1416,5216666.666666667
239,1869500.0
960,2863636.3636363638
1148,870000.0
988,1033333.3333333334
806,1717777.7777777778
1310,3199371.111111111
1546,4672000.0
1383,3608636.3636363638
1236,2658000.0
460,2474000.0
1116,3906428.5714285714
1106,1717777.7777777778
645,1975000.0
237,1975000.0
1495,5216666.666666667
371,3906428.5714285714
1268,3199371.111111111
1187,3199371.111111111
114,2428709.6612903224
975,3199371.111111111
1577,1747500.0
549,3199371.111111111
1558,2949666.6666666665
1196,3199371.111111111
45,5216666.666666667
894,1717777.7777777778
1580,1033333.3333333334
611,2428709.6612903224
322,2428709.6612903224
1006,3199371.111111111
1445,2428709.6612903224
1075,3608636.3636363638
98,1033333.3333333334
1526,2221854.1458333335
502,3199371.111111111
709,5216666.666666667
767,2949666.6666666665
1184,805071.4285714285
1413,2428709.6612903224
1211,2428709.6612903224
725,1033333.3333333334
137,2658000.0
1612,2428709.6612903224
2,2240000.0
317,3608636.3636363638
1144,870000.0
270,2949666.6666666665
74,3906428.5714285714
448,2428709.6612903224
1533,2831250.0
751,2221854.1458333335
115,1869500.0
653,2221854.1458333335
779,2221854.1458333335
650,1975000.0
1569,3906428.5714285714
106,2474000.0
403,3199371.111111111
1240,1975000.0
705,870000.0
152,3199371.111111111
397,870000.0
1594,3199371.111111111
633,805071.4285714285
1406,3060000.0
150,805071.4285714285
934,2428709.6612903224
195,1599736.8421052631
462,2474000.0
980,2428709.6612903224
311,4330000.0
1510,1869500.0
264,2428709.6612903224
1068,3060000.0
959,2831250.0
341,2221854.1458333335
1607,2949666.6666666665
634,1033333.3333333334
1425,1975000.0
1280,2831250.0
881,1380294.1176470588
