id,Цена
747,2279870.221363648
962,1686399.8329879604
1105,2245645.5559156076
795,4356250.369955587
390,2765250.0596711123
1302,1659427.8529036783
1448,2294527.2528057043
1388,3142230.4743388337
126,1016677.1653767794
1605,3242456.6575190546
870,2451196.537906573
701,1336081.4557528016
1239,3976558.7018781337
1201,5349410.762861391
685,1994384.9716205983
427,2224865.030669903
168,626984.0225617636
1181,4015237.217302867
1428,2179946.7904431787
347,2610499.7603017543
1385,1797454.241275719
220,1742038.630464659
125,2941353.746353109
197,1741022.8149603829
1108,2516298.450502229
1166,3073855.272283389
871,4112422.763884064
1544,2409536.3039309788
513,2730531.3803512314
1431,2577692.7359923995
194,3319441.220878712
1401,2189461.9144500108
509,2948197.9919560384
381,4741938.472459102
361,2358841.446501764
1254,2391569.2808337985
609,870860.8260909048
349,3792196.8260753397
1067,3095726.8113955865
970,3344929.5090516624
1062,2337013.32250482
301,4052298.0993710887
593,4357809.230762527
1491,2185150.2166428384
652,2093137.5938567347
1262,2410897.0790775944
1459,3518589.3377902666
1089,1292452.3503189385
436,3477065.4633893403
259,2216755.651348767
1566,3163968.8083624765
499,2258700.297096342
943,5260769.48810421
316,2888458.5031419164
1123,2098151.487738559
1185,1714439.7449072183
158,866833.8293046226
817,1161100.8441783732
1380,4575637.2094229115
829,2775742.6491264463
1326,2898054.3543124073
1390,3074233.979074223
1514,3029118.169112224
1444,2736422.1578715383
763,2217568.845044855
680,2861303.284067035
337,1658448.8595497492
20,4380675.693858398
413,2376354.9450822407
515,2176650.3719406123
18,4480172.967875269
1513,2302579.2035780507
544,2729977.9978816886
136,3372609.801893004
93,1445869.6909834768
1581,2419294.0773312566
1571,2425713.5573570826
1356,1784114.9239329882
1387,2388049.6257861466
1432,2523750.000504928
1226,2465014.3579637893
600,2588855.885424897
846,376191.86798552074
872,2179320.62068268
1183,1002853.960905794
1599,4119806.6805369295
1129,831204.3677263159
1402,2291253.4513395065
1242,2346164.954146695
890,6174052.052943842
1046,3117903.1810567896
638,2492689.8660172853
134,3419135.0692147613
794,2796669.211804332
333,2663994.0078137885
1408,534053.5838639998
1120,2074811.850108117
1072,1500705.1385207544
692,1049207.7837678988
1261,3671399.227998821
1469,2450438.77529777
510,3248888.5938086435
786,1991818.132463957
1165,2975967.480738921
204,1134041.1631237334
602,4086036.680224738
269,4105839.4299689936
1306,3242456.6575190546
551,2026281.457459056
113,1838450.3324085304
1142,3461398.710984922
514,3000837.54635936
1282,2811662.3106386033
952,3291826.8670877037
1265,2773725.1551803546
1503,3376227.214367591
1389,4097094.409389211
956,2753170.547751028
497,2841232.9050851483
589,4208373.595800837
1498,4235929.37599117
232,1564173.0868987353
1564,2872005.9466686645
82,2234920.7515830225
312,3035214.481768379
1393,2355870.443337845
1222,2992913.444153342
758,636970.131030021
1361,1081941.0471450044
1295,2447771.5118091498
659,1504142.8615469676
236,2086119.9906310881
569,2025707.9486449703
1204,3045719.7229212876
1309,3863639.6998256003
1126,2819105.1673724363
743,3439372.951211255
1360,1491734.5594503838
566,4387673.763727603
688,3961215.025311116
4,2628392.0685379733
1407,1766851.275789771
506,6690079.245369026
1347,3905637.9349873275
1308,4745477.713345951
1474,2312939.1833923953
605,3574545.9599153283
571,3672987.709198037
1029,2662122.982501569
1169,2193620.1282690535
1131,3235390.3141928054
938,2165188.0001444574
555,2871567.901367947
1313,3276230.6635912266
157,896688.156655239
1249,2819798.9892324293
529,2613185.17537898
139,3872663.803146686
1395,2355870.443337845
1396,3253380.4520252007
1050,3165033.556424161
325,2779315.7729502725
995,766604.6047745128
348,3353057.933146437
738,5081948.345385605
1284,3934979.0636528046
1040,3526379.7990595372
644,2339276.933249905
1496,5249935.093986309
201,2361623.5806554956
784,1507847.135302062
346,1629390.0017242953
1480,2296385.709464601
920,2776293.7348540532
428,1185509.29878679
334,3380266.8524665013
503,3970171.2532760245
1117,2340640.9145606766
698,1712293.3994713484
1320,4724288.171168798
34,2309041.9852648033
1219,4200150.589786891
108,1938286.5057978597
438,1462418.2870785461
247,3493495.3200581786
651,2365609.2949641207
1141,3844606.900656988
576,4967844.960074947
471,2107490.2967100814
592,3773839.194414165
162,867262.1717395906
72,4804932.059181001
293,1083194.6484403491
855,2811521.6514953035
898,6049325.861215966
718,4041391.580567621
277,3037709.2424968556
876,2797337.2023224197
478,3193956.075498291
1589,2452197.938808341
1267,1844426.002732959
378,2222449.130146442
1404,1158023.4516148926
53,2896568.58741914
84,2774051.5395302055
714,2114490.1539200908
669,1890378.7316364553
525,2809626.737059891
444,2518801.901744719
43,2980486.1833818224
857,946380.2757418231
550,3054108.7105563357
843,3678058.5593932793
869,1772301.2154952015
1271,2689782.984938274
211,2341663.256231098
1475,3544482.465708949
1381,2189473.9596379334
276,3798919.0620722845
552,2924173.8568136482
41,5881891.400362032
487,3493919.854287743
785,2183281.4269477953
153,856378.3667718583
1430,3969102.4359023646
1238,2196914.9616241483
418,1812301.8856548832
42,3718746.8632763256
654,2263258.1580818407
1260,4883099.350422758
1572,1657461.8753700044
540,3093733.7498159925
118,780541.8367165794
1478,2195543.8667935566
54,4875477.24598661
183,1758794.8379394126
746,2120100.358902468
208,1051984.467436644
530,2390015.2508348995
853,3313505.667007341
367,2435110.348495764
612,3035975.581515404
192,3182314.421197578
376,5118678.4988814145
910,2213763.8557238057
809,1644249.2536022663
596,3316428.23465368
338,1809168.7257899053
1069,3012392.454984072
1080,3605621.128882154
374,2306908.9878916997
1182,672801.3405076173
1487,2402455.701961786
1454,5762704.133166745
31,1435706.8149245775
287,3201312.118317754
1047,2686757.299167408
87,2190827.1997234053
1057,2599339.707435687
1466,1829879.9002415205
1157,2082118.7182656778
1094,2105449.8164064474
1215,3065758.830000424
575,4967844.960074947
812,2246009.9371355446
1417,2649781.8127863994
404,3376227.214367591
868,1152123.8891428676
1593,3985543.5636046636
156,1518308.5670695473
614,2855181.2266009008
1583,4148333.537070755
648,2228428.058835498
792,740182.2869613973
1374,2240117.441686495
1537,2422616.4337868323
1250,1895790.7815887528
813,2246009.9371355446
635,932114.3988430034
359,3950279.471313534
1559,2372127.171393194
878,949159.2302170903
1400,3057018.608688284
1270,3781938.9560736637
294,872770.8266050325
1470,2239832.0813240507
918,2573907.054369383
518,2516022.789924287
1351,5015961.315444608
392,1823209.0417596262
166,656838.3499109496
531,3251536.5649077287
1218,1515620.1714922579
969,2845474.2232072437
1101,1603939.1799433348
331,2520273.3724985127
707,4023167.0733536975
58,4693444.298463187
776,2053604.294145855
1610,1606922.0470518484
1497,2577830.860904191
753,2888251.0882725017
1405,1952758.2167828148
1371,1623663.8879522206
178,897119.6885728535
1352,2011064.4337612337
947,1469875.914625056
199,2326956.972105172
996,3339362.6596168107
81,2812916.783482091
1348,3986989.6543621
524,2509732.32023348
218,3794721.85312948
142,2560945.3900264064
636,932114.3988430034
440,2685204.675571832
319,2454154.4181101695
1147,1241459.8832999545
