id,Цена
747,2253629.0284951814
962,1621188.7649848403
1105,2265450.635933059
795,4375918.821011824
390,2750821.266962434
1302,1624962.885096801
1448,2330249.522108246
1388,3131866.261106883
126,976114.6799692917
1605,3177904.1169526237
870,2449367.7168209977
701,1260380.8210543366
1239,4025931.412544336
1201,5413571.492778411
685,1940416.1782125477
427,2176400.8830881934
168,576168.6683148434
1181,4052899.5013240967
1428,2165889.012432814
347,2620474.911469398
1385,1755962.1912801566
220,1686855.3271041932
125,2986115.939534928
197,1731548.5770099317
1108,2502382.5531736845
1166,3084028.283958589
871,4091267.776154301
1544,2388786.3222802603
513,2715616.538889216
1431,2622638.0196828838
194,3312963.52252138
1401,2163311.6306440746
509,2924860.19231674
381,4790147.145554968
361,2379988.8023573183
1254,2411672.6329903887
609,853102.4151066382
349,3781119.4349650466
1067,3087405.4544759626
970,3361968.0337812807
1062,2275455.9240726396
301,4136968.358630386
593,4375438.927530926
1491,2289001.973184219
652,2145940.01597898
1262,2401705.2713757614
1459,3513586.0278481194
1089,1306039.0234603772
436,3468433.9235724094
259,2247023.7778942715
1566,3180663.0620101257
499,2288367.46326095
943,5293679.516684633
316,2906823.2871959307
1123,2074839.0555434036
1185,1673293.2082471608
158,811731.8542644351
817,1141116.122549548
1380,4561441.462107431
829,2799834.5795832514
1326,2904063.437098045
1390,3045713.226280382
1514,3033390.370487896
1444,2752894.223611371
763,2224496.2171669924
680,2869041.9928986006
337,1566545.6515286171
20,4364764.418776826
413,2365532.5530461217
515,2112197.836010531
18,4463038.04615358
1513,2306248.286935961
544,2784373.2135490333
136,3412360.463854403
93,1414273.302264564
1581,2408818.9866620265
1571,2379629.854687126
1356,1772278.0916815945
1387,2349128.51176617
1432,2547495.7558392026
1226,2415153.8113939934
600,2571712.829177546
846,327333.8500199268
872,2116426.667214475
1183,971325.8224185538
1599,4194659.277272987
1129,807476.430330766
1402,2273239.861791726
1242,2379474.2290437184
890,6287201.205731529
1046,3110745.424900739
638,2493865.1670319233
134,3407752.9231086913
794,2808884.6831617616
333,2636779.07551525
1408,514873.0012587296
1120,2021472.7055968782
1072,1463582.520679048
692,957527.6577757511
1261,3685101.39004388
1469,2465200.6000190754
510,3176757.981371983
786,1996669.5928118806
1165,2975309.5634767716
204,1093823.2296331679
602,4081911.883673042
269,4135232.33863113
1306,3177904.1169526237
551,1981908.238312779
113,1826311.6445034426
1142,3474603.641757742
514,2958282.0177692953
1282,2799467.377845489
952,3259841.920311104
1265,2809916.7843639976
1503,3374408.4644615366
1389,4115848.6476281257
956,2719110.2439851877
497,2835498.6194832306
589,4193598.132101652
1498,4295087.319743549
232,1561660.0498051879
1564,2835239.8772274526
82,2258759.913602069
312,3027454.1131248157
1393,2335043.3670368167
1222,2951771.6502023307
758,592667.5314911492
1361,1056886.8571819498
1295,2421525.823329135
659,1452893.06846841
236,2021253.452798203
569,1970777.1273583733
1204,3054839.679035454
1309,3875727.54861151
1126,2719950.6318464517
743,3452559.7095188624
1360,1455074.931615995
566,4440897.193040096
688,3966167.5248389686
4,2598237.6092059305
1407,1740853.3212578257
506,6748336.522297268
1347,3906192.4903270304
1308,4787539.960317564
1474,2291386.0557822636
605,3576394.7414955264
571,3632794.852308913
1029,2671631.5433783
1169,2169520.0933397682
1131,3174135.224516925
938,2187181.318003
555,2893350.1238316596
1313,3280278.1783067794
157,858512.4425738421
1249,2850351.468121327
529,2591632.4485386214
139,3908127.9610521146
1395,2335043.3670368167
1396,3251066.5464517847
1050,3132100.150256671
325,2782877.1508815675
995,687287.4738341812
348,3328589.3009571894
738,5146943.99515947
1284,3924116.8269333104
1040,3540513.417162402
644,2253069.047501179
1496,5292812.194066651
201,2354144.5966829183
784,1444279.3005852173
346,1602070.9888248325
1480,2299671.5221638596
920,2752433.640440291
428,1121177.022605508
334,3387910.830085164
503,4004442.392143278
1117,2332918.9086900763
