id,Цена
747,2280209.468045681
962,1611122.2808274885
1105,2293462.38981134
795,4332125.495988341
390,2745263.1322945585
1302,1613713.4683777818
1448,2307501.2681706753
1388,3124382.501387359
126,974741.7815447808
1605,3151725.931358688
870,2436098.873834687
701,1258002.4872509143
1239,4000895.112390418
1201,5386828.456168499
685,1943093.7876953478
427,2191712.834946542
168,561678.373599238
1181,4021445.0438018595
1428,2159122.0265025296
347,2599001.484501639
1385,1742637.758345228
220,1686081.7265469534
125,2953264.9154878366
197,1949398.9339195122
1108,2489087.412453966
1166,3280254.506918095
871,4081863.0094622043
1544,2288515.0922463886
513,2699379.9878947297
1431,2611792.9586114534
194,3278169.2592222258
1401,2167953.2824615655
509,2926178.165276167
381,4743486.71346136
361,2350906.5645883614
1254,2603806.5916508865
609,852530.5941343517
349,3774078.2896580114
1067,3075290.9342326373
970,3350232.4732073587
1062,2285340.5559606156
301,4136917.229546785
593,4346468.613161245
1491,2169515.6048554718
652,2089429.144240723
1262,2461293.2282192325
1459,3422132.5121235023
1089,1282682.8681844643
436,3483520.480037806
259,2211938.509426343
1566,3097791.8485403545
499,2308573.5615519225
943,5334548.799565673
316,2893244.602185964
1123,2059781.3330417625
1185,1655624.789401519
158,806652.9849708288
817,1136225.9048259042
1380,4585892.362635499
829,2768798.4149654424
1326,2919543.6948021017
1390,3036022.955787941
1514,2942007.625768834
1444,2749262.402342561
763,2207667.3072429113
680,2852551.605162975
337,1556607.96024689
20,4334680.320684046
413,2358548.123279009
515,2114471.3289759327
18,4432340.572557438
1513,2215277.03566322
544,2671163.0947103743
136,3621109.6251664213
93,1399962.2037752555
1581,2338452.452736029
1571,2301318.1871464993
1356,1763028.3094780787
1387,2325618.719127339
1432,2524796.002784273
1226,2397027.7016752088
600,2570487.2281590267
846,323097.2033195087
872,2123616.6954884017
1183,962158.8076524488
1599,4150327.608956495
1129,785541.0867078849
1402,2486111.606935029
1242,2359707.6664882107
890,6269986.732940799
1046,3119827.7955035106
638,2467049.6057999698
134,3394029.643888849
794,2804587.2295151413
333,2662188.658896942
1408,494583.4473579404
1120,2028956.8997543151
1072,1465180.395990267
692,949613.873978747
1261,3725061.128031329
1469,2346396.297014235
510,3233754.88158972
786,1980666.045069891
1165,2940629.094826411
204,1070792.3604059247
602,4023931.732228013
269,4100123.420995505
1306,3232560.336597403
551,1987871.2150919805
113,1784375.9215382738
1142,3466654.158934818
514,2959140.887748748
1282,2741603.677216667
952,3256406.7576775956
1265,2797678.8725633663
1503,3301021.792970453
1389,4100697.9604334948
956,2903971.6521593085
497,2816190.182396483
589,4181912.4181236806
1498,4209250.129582979
232,1556767.5690729455
1564,2726010.2294229185
82,2243545.3805473647
312,3018647.2216606806
1393,2534100.6849169615
1222,2871003.070251438
758,578828.5173985903
1361,1036627.5784015164
1295,2418719.5535205454
659,1457816.3902496372
236,2026438.5397020997
569,2000717.4940430108
1204,3054610.40760005
1309,3883651.3835147317
1126,2777747.805416188
743,3666610.2575417017
1360,1460881.338936698
566,4353639.509046929
688,3943317.2570586754
4,2551448.6798637267
1407,1741688.5963705673
506,6762656.724877857
1347,4088605.3841751036
1308,4796544.318041215
1474,2195742.9845618927
605,3763506.0353909573
571,3620664.1749896766
1029,2719090.124499407
1169,2161216.9427498495
1131,3213732.279466475
938,2177200.008967625
555,3095559.8687391807
1313,3297602.229200725
157,827517.0178958394
1249,2733377.9585209866
529,2583160.9823550256
139,3895363.5827087797
1395,2534100.6849169615
1396,3259309.3672397877
1050,3125378.099225164
325,2749816.8166267434
995,677688.3129176818
348,3312595.292963944
738,5163018.588953925
1284,3937590.386414192
1040,3517057.7567575513
644,2244016.524093703
1496,5178725.9433755055
201,2345652.5709149125
784,1359443.104605218
346,1579728.394607777
1480,2217259.4888536767
920,2731951.981950808
428,1104957.725610238
334,3376981.1783657074
503,3993887.1177578378
1117,2332050.175173727
698,1674639.6151488365
1320,4816748.340481708
34,2477400.845095133
1219,4219894.888400225
108,1905236.38637804
438,1423679.3020376721
247,3439726.4954730235
651,2302103.356250955
1141,4058784.50620864
576,4958261.037524546
471,2048886.2618870586
592,3767259.117847242
162,824074.0516836306
72,5104738.206397947
293,1023917.4822209487
855,2808003.6698439675
898,6127715.578052746
718,4259813.175671741
277,3100867.6231260477
876,2781908.3848750964
478,3221121.9303479125
1589,2321473.9236577344
1267,1796549.3607864466
378,2157596.0196143147
1404,1329793.5339975648
53,2891824.940591629
84,2711606.6637827344
714,2081156.9025240298
669,1853767.2516757506
525,2784982.088560647
444,2473367.380762846
43,2925090.450589554
857,919804.2420589738
550,2985702.2590087685
843,3601541.7659688103
869,1966851.3973732465
1271,2762142.8637566115
211,2311152.5307186292
1475,3458818.7781755137
1381,2141915.3225374706
276,3774634.6079370296
552,2936213.2697410285
41,5864643.076683572
487,3496321.6833166885
785,2175561.941178768
153,808584.3096202835
1430,4006305.372697269
1238,2124037.6954600587
418,1842990.0360562422
42,3665685.12956236
654,2285048.4135319158
1260,4996014.2942663375
1572,1514640.3676350215
540,3095376.9244075897
118,735168.3324944957
1478,2095414.4017348732
54,4896092.526546601
183,1728863.7513866317
746,2095548.6226729532
208,990879.9645452898
530,2388086.8055842575
853,3340005.647639169
367,2710817.393265566
612,2981535.4999290593
192,3159229.1051287623
376,5149287.720919846
910,2371166.533623933
809,1588758.9390500204
596,3295136.2353542587
338,1804291.4230517356
1069,2967125.3084072424
1080,3632167.8290346153
374,2325810.1154158837
1182,637264.4288115627
1487,2321209.289685166
1454,5651092.4570088
31,1381081.8272702254
287,3194154.5619999557
1047,2643233.2124329912
87,2171812.6150270854
1057,2585785.724174866
1466,1752685.1833734042
1157,2074227.2414193074
1094,2230906.854996975
1215,3055607.7091917857
575,4958261.037524546
812,2239499.3790274654
1417,2599417.6911014193
404,3381856.198209168
868,1133663.4473320437
1593,3955048.313866623
156,1480845.067292994
614,2822947.124309515
1583,4060755.8734812387
648,2155464.399986042
792,705127.7843886265
1374,2420154.5606737244
1537,2289851.9526136317
1250,1868375.1502725424
813,2230246.334903084
635,901164.3574845686
359,3848246.9739128333
1559,2246254.1199075095
878,953575.1161193666
1400,3057555.4796460005
1270,3913152.168440583
294,791638.8811859486
1470,2177007.3946746197
918,2524868.0907127983
518,2506925.7065063785
1351,5025778.168338843
392,1753173.187107393
166,601048.4947730117
531,3332297.233150706
1218,1447252.336790702
969,2810143.7370810723
1101,1594408.766672118
331,2507909.1226478224
707,4028579.625799025
58,4744116.246614378
776,2027137.8620550223
1610,1489740.7909647706
1497,2499296.8856597305
753,2930817.9942378593
1405,1948364.304877548
1371,1585440.720649485
178,830113.5706688608
1352,2211442.0241799112
947,1412392.345544625
199,2302952.7818756434
996,3340705.0270200334
81,2818036.8028970207
1348,3986646.548767919
524,2512241.7977413605
218,3788296.8672762746
142,2547808.29787071
636,891911.3133601872
440,2605384.145675062
319,2632641.482923971
1147,1197600.3346995153
1455,2643871.9969551093
904,3137081.1945232432
917,3434452.782678586
1468,1406843.303801868
215,3947960.15805821
1333,3985172.3352368097
1517,4223564.247649591
249,2959274.027547712
377,4772134.88013942
1281,2808753.0050317864
165,566304.8956614288
803,2274882.3738904973
373,2316236.697212867
937,2941270.283304553
147,4174192.6100112717
486,2268066.118069146
756,3984692.1174359894
131,2102104.219313407
206,1113806.218050363
595,2373112.70343577
1109,1871441.9743136498
560,3580918.4723642413
1049,4671062.0277030375
1095,3363835.809048284
1276,1937972.1973546445
207,841763.4373138417
461,2837531.551061728
250,4030111.2166921603
1107,1925798.3493357552
30,4395626.74689839
439,3552442.7951846537
1092,2927551.906533854
75,3974903.9229303314
299,2691025.498616255
1435,4064799.4999280456
859,3964519.4933281485
1151,947435.2436732745
414,1659537.7625663553
1409,659539.3540098092
443,2661941.171818687
1611,2720128.3507225798
863,3156897.673477103
484,2353992.717149387
431,1415791.1412877596
558,2335466.4308836753
820,1808472.8954035868
905,2523257.616843515
671,2241329.990873443
117,2703167.104347081
674,2960408.7397655663
61,3540816.2632786697
1207,2673127.2035439936
241,2520015.600893384
764,3272451.934016065
990,2332670.18883176
401,1810701.0209415064
1375,1107596.472922864
1174,2003702.6120836348
94,1692679.9414276527
941,2425984.925680061
1460,2740337.6077413126
899,2376306.7111010607
1331,2617373.0081835776
1224,734589.6848630039
587,3925130.765761421
1570,2520334.4670158
1429,4072251.041111453
553,2616914.772082193
570,4469679.190471899
761,2749061.8435136983
1130,3835678.763432149
1369,1728405.8331790832
900,3205912.974965517
1481,2317391.479724735
263,2137335.0093375347
1275,3209318.6161971125
1604,3519457.42569286
1384,3337049.2279489823
1017,2565837.5374817904
626,2353639.7374119894
1595,4122861.742920604
494,2153550.626215637
1530,1954595.4626975744
1523,3732269.367350426
1535,2903450.8481829776
790,1900593.2220087722
70,4363234.608518487
582,3948137.127698344
1486,3280533.9366754573
1199,4972943.692752443
391,4423179.519094316
802,1797385.1330037522
1292,3133005.3366473075
1152,2584826.1234519887
1473,3387649.211227772
171,2092559.3174198773
323,2858881.9624999445
982,2053735.21648598
281,3155866.9148853426
1434,2229569.9904488153
1542,2838074.1841229103
1379,3382147.390313369
463,3177785.104912063
91,612652.9742490018
1113,5150854.879544754
1299,1885999.4885773277
563,5615935.154046811
68,5231054.99821461
257,3555254.930296754
1512,2185159.9586138283
631,2339465.9009731268
1225,2513298.238409538
841,1138095.4899624765
821,1773729.2962920037
1349,3467526.5938352426
180,811303.0404806011
1416,5124446.204217611
239,2058632.2624989143
960,2453238.3145997366
1148,1162856.7355879324
988,834098.4330189023
806,1590233.6996353357
1310,3025203.642243458
1546,4695833.59923178
1383,3937269.2453697305
1236,2565471.3511821525
460,2477120.462140901
1116,3883383.5390220736
1106,1735147.0541029756
645,1984307.1849169256
237,1960508.0112741077
1495,5499085.175604675
371,4306582.009802783
1268,3788231.0364510505
1187,2921165.107379453
114,2186953.362047858
975,3378344.584682832
1577,2223422.173333611
549,3302625.217050515
1558,3043941.149080189
1196,3638794.1930196495
45,5269886.559543347
894,1637051.462985206
1580,1102886.3632742283
611,2372315.118808111
322,2443606.503671818
1006,3137056.2886315365
1445,2612947.1344943615
1075,3554215.038847099
98,772264.5680812146
1526,2475729.0643011965
502,3394174.522810681
709,5853832.143665995
767,3049005.618907663
1184,1005964.6735211327
1413,2134612.0412772647
1211,2593892.849634321
725,689591.1188952061
137,3038312.509498338
1612,1936341.4317108216
2,1990371.1403467972
317,3693906.1031725747
1144,992473.3515735699
270,2936425.420819283
74,4009647.5220419136
448,2304874.825072292
1533,3342639.3693487537
751,2244077.2903150525
115,1720062.3605482813
653,2378429.084925284
779,2270325.509258424
650,1899157.4806223135
1569,4378638.251619671
106,2626149.3795031393
403,3697960.9785734504
1240,2042830.1533404063
705,974687.8757643399
152,2962330.541466779
397,950869.4756436571
1594,3186852.7239803285
633,807975.8695327677
1406,2921021.1621519597
150,855425.0671730551
934,2558427.457433964
195,1792171.5332036617
462,2866572.8206933015
980,2381448.0708007654
311,4463541.164945889
1510,1653501.8132545343
264,2172687.084520094
1068,3021847.8060360774
959,2777827.9341788692
341,2203707.26133302
1607,2197085.662970306
634,910610.8424451638
1425,1720431.9560277194
1280,3204692.4970259774
881,1654347.9419363374
799,8045172.739974046
16,4429326.240004001
670,1971622.3966285344
967,2294628.6537262755
1303,2966209.3376643825
369,2608301.428088594
1173,2899732.3303401847
1568,2218951.9286978347
355,1537206.5674865243
177,3662699.8437401652
292,2727245.959748309
798,1763307.414039504
1365,1599943.748547333
380,2594065.462456974
112,1784375.9215382738
777,2569895.7838337766
906,2219627.1153621417
867,2421298.868060914
992,774037.830826784
314,4050909.6448384584
728,3961242.175277518
71,4128352.8200716865
240,3570231.3387756636
1592,3002970.716249409
702,1121321.6777972777
583,3136502.389970956
49,3519939.1776879528
699,1820524.882784909
1079,3021214.216921833
914,5459262.548603749
1124,3875556.566627
710,2237289.561413274
601,2374446.8427638584
1318,3562689.8925496307
