id,Цена
747,2625359.135119749
962,2625359.134661718
1105,2625359.134896583
795,2625359.135580748
390,2625359.1351699904
1302,2625359.13457979
1448,2625359.1353380517
1388,2625359.1354056974
126,2625359.135109968
1605,2625359.1357585704
870,2625359.13531839
701,2625359.1349424287
1239,2625359.135725817
1201,2625359.1355143455
685,2625359.1349526607
427,2625359.134997989
168,2625359.1348889084
1181,2625359.135351977
1428,2625359.1351550804
347,2625359.134909738
1385,2625359.135334026
220,2625359.1352431756
125,2625359.1349715455
197,2625359.135326514
1108,2625359.1350239324
1166,2625359.1352917138
871,2625359.1351976455
1544,2625359.135294263
513,2625359.135059809
1431,2625359.1350812237
194,2625359.135582478
1401,2625359.1351508936
509,2625359.1353662773
381,2625359.1354050413
361,2625359.135231165
1254,2625359.135187073
609,2625359.13474252
349,2625359.1354287043
1067,2625359.1348676165
970,2625359.1351091415
1062,2625359.135084965
301,2625359.135818054
593,2625359.135749654
1491,2625359.13508583
652,2625359.134940828
1262,2625359.134804056
1459,2625359.135275232
1089,2625359.1349849016
436,2625359.135109667
259,2625359.135219062
1566,2625359.135053711
499,2625359.1355387573
943,2625359.1356182224
316,2625359.13462089
1123,2625359.1350369942
1185,2625359.1351378267
158,2625359.134973218
817,2625359.134343289
1380,2625359.135717239
829,2625359.135198031
1326,2625359.135206342
1390,2625359.135213608
1514,2625359.135626578
1444,2625359.1354706003
763,2625359.1353941215
680,2625359.1350847525
337,2625359.1347828014
20,2625359.135447194
413,2625359.1349323173
515,2625359.135137009
18,2625359.1354567287
1513,2625359.1351353717
544,2625359.135616877
136,2625359.135451241
93,2625359.134753076
1581,2625359.1351401573
1571,2625359.135124968
1356,2625359.1349755684
1387,2625359.1355058635
1432,2625359.135101517
1226,2625359.1352724205
600,2625359.1354736816
846,2625359.134855628
872,2625359.1350694527
1183,2625359.1348283025
1599,2625359.134971984
1129,2625359.1344420887
1402,2625359.1350486646
1242,2625359.1349765332
890,2625359.1355692935
1046,2625359.1350108734
638,2625359.1355965114
134,2625359.1349959476
794,2625359.1346979355
333,2625359.1354412376
1408,2625359.1349139945
1120,2625359.1350774313
1072,2625359.1349506294
692,2625359.134941551
1261,2625359.1348841246
1469,2625359.135679113
510,2625359.135645256
786,2625359.134559314
1165,2625359.1352434293
204,2625359.135546425
602,2625359.1358645936
269,2625359.1354491473
1306,2625359.1357040666
551,2625359.1352359047
113,2625359.1355708437
1142,2625359.1356466576
514,2625359.1352610677
1282,2625359.1350028305
952,2625359.1350502525
1265,2625359.1351284236
1503,2625359.135551712
1389,2625359.135358064
956,2625359.1351361047
497,2625359.1350894044
589,2625359.1359050944
1498,2625359.1354264123
232,2625359.1346235103
1564,2625359.135571514
82,2625359.134976037
312,2625359.1357679693
1393,2625359.135105203
1222,2625359.1353994193
758,2625359.1344862464
1361,2625359.1347340066
1295,2625359.135509448
659,2625359.1351444945
236,2625359.134797101
569,2625359.13501713
1204,2625359.135442584
1309,2625359.1354804314
1126,2625359.1355435248
743,2625359.1354640145
1360,2625359.134928939
566,2625359.1353098913
688,2625359.1352970377
4,2625359.135480986
1407,2625359.1349540516
506,2625359.1358832326
1347,2625359.135418017
1308,2625359.1355908937
1474,2625359.1354707186
605,2625359.135658618
571,2625359.135176723
1029,2625359.1347364252
1169,2625359.135138403
1131,2625359.1356187365
938,2625359.1348989955
555,2625359.1357564544
1313,2625359.135057465
157,2625359.1348901284
1249,2625359.135078887
529,2625359.1351759695
139,2625359.1355984434
1395,2625359.135105203
1396,2625359.1349475775
1050,2625359.135176545
325,2625359.1347420486
995,2625359.134721802
348,2625359.135337803
738,2625359.1351735094
1284,2625359.1356657688
1040,2625359.135326096
644,2625359.1350097293
1496,2625359.1354644755
201,2625359.1354100243
784,2625359.134477674
346,2625359.135064851
1480,2625359.1350550684
920,2625359.1351489164
428,2625359.1348788487
334,2625359.135689907
503,2625359.135322696
1117,2625359.1350048254
698,2625359.134847328
1320,2625359.135013074
34,2625359.135096051
1219,2625359.1353588565
108,2625359.135115008
438,2625359.1348122004
247,2625359.135037172
651,2625359.1350767766
1141,2625359.1354752863
576,2625359.1356794364
471,2625359.1348839602
592,2625359.1354038552
