id,Цена
747,2298369.2120208726
962,1578523.3714514682
1105,2323527.915617564
795,4428788.993639615
390,2770768.3040305297
1302,1559103.0881345114
1448,2272341.754139357
1388,3137154.1964383787
126,884787.964524063
1605,3074639.4204381052
870,2467997.364727419
701,1195436.396777274
1239,4090424.3534605643
1201,5472758.089013717
685,1959675.129574635
427,2168556.2505174032
168,474330.9493296647
1181,4122481.546203129
1428,2166802.5289007556
347,2603572.773250051
1385,1705653.991536254
220,1734458.91671444
125,3116416.374738453
197,1904957.2354374556
1108,2444519.0242182896
1166,3328155.560464051
871,4182769.8348953053
1544,2258506.7393160267
513,2700135.213385076
1431,2618440.1717444295
194,3282576.2264294997
1401,2218213.299485703
509,2888369.2310019787
381,4870853.987543226
361,2342145.9547060262
1254,2620184.6430684165
609,860370.8981968842
349,3807671.9404913285
1067,3153959.1765355137
970,3393669.8323649815
1062,2271208.811590642
301,4224596.267590293
593,4404552.211252706
1491,2215315.955267941
652,2065709.5673932107
1262,2444560.353824595
1459,3532547.9010755266
1089,1223294.892982005
436,3568858.7904966655
259,2242429.370021812
1566,3186556.6874205316
499,2328528.1105897557
943,5444674.789295659
316,2973994.980335953
1123,2062589.454580402
1185,1569824.295760145
158,728884.9601129724
817,1148585.691550058
1380,4663638.972156365
829,2764861.2937771874
1326,2981501.5389749035
1390,3079674.213090815
1514,2940886.256782093
1444,2754330.1592714014
763,2226493.8904156755
680,2850527.526897656
337,1527369.4848093125
20,4465261.818449317
413,2408908.264255809
515,2118847.011621535
18,4590371.292626996
1513,2248418.6036919747
544,2723766.540634488
136,3675453.9885041853
93,1369883.0211607364
1581,2357622.730934047
1571,2317108.5066401735
1356,1744953.8005018397
1387,2312621.013115802
1432,2568902.8884370932
1226,2351879.225080496
600,2589246.701446593
846,215460.77262864844
872,2096292.3424756816
1183,911504.4011256888
1599,4268697.311222069
1129,795602.2019121451
1402,2552989.992131061
1242,2393875.8216772466
890,6426979.668066126
1046,3121188.234999271
638,2517410.3064304753
134,3479179.1013574754
794,2914349.8006326756
333,2679316.519378262
1408,472707.74542231916
1120,1984795.248146602
1072,1461138.9847152939
692,861953.6971663041
1261,3743106.7219844013
1469,2341542.5637233984
510,3083612.8012806433
786,2049668.146953235
1165,2947766.623973587
204,931075.7841695922
602,4098426.5829962287
269,4181856.0291461907
1306,3122180.380458936
551,1988252.408272558
113,1795473.418514038
1142,3417960.7279177285
514,2911650.765940257
1282,2730548.938968255
952,3334466.224373429
1265,2861726.22730826
1503,3416579.1212625178
1389,4193787.110259711
956,2939412.432035537
497,2843536.442119146
589,4257692.34339722
1498,4388532.360020978
232,1584136.0401119913
1564,2711208.2708217986
82,2280633.258750587
312,3071612.677560864
1393,2608051.3558122385
1222,2870389.672257695
758,504251.4021628705
1361,995743.6954294099
1295,2366398.637092614
659,1390986.8532359188
236,2055079.8540406101
569,2008471.7852628068
1204,3142344.7356088096
1309,3971984.6645164005
1126,2675328.9559464976
743,3688522.902830956
1360,1407792.1151230505
566,4557483.426771385
688,4013692.57633653
4,2492586.4010423655
1407,1768933.7405368933
506,6935890.446173902
1347,4145770.8036957793
1308,4887147.014660652
1474,2240073.04347854
605,3777185.3996734703
571,3745615.0273511764
1029,2702846.702666482
1169,2176008.8199844034
1131,3134371.181348934
938,2213238.2535281596
555,3080872.815207139
1313,3450864.9062667936
157,760904.2648682226
1249,2822910.060980443
529,2558240.593814617
139,3936954.035132436
1395,2608051.3558122385
1396,3325528.938368831
1050,3117787.286591717
