id,Цена
747,1731147.208060645
962,1154840.1009187317
1105,1739138.978114586
795,2966240.6017510802
390,1989321.7015886088
1302,1129301.332685479
1448,1701975.2397744725
1388,2242499.642565281
126,913771.8895032253
1605,2064984.3474331135
870,1790956.377554206
701,950633.2763085457
1239,2811921.500894905
1201,3628630.994391423
685,1469851.545692707
427,1584800.2344359418
168,554912.4014462206
1181,2827480.2291801735
1428,1611366.262276064
347,1820623.2643612889
1385,1361420.697723765
220,1271388.9641527701
125,2121961.540742664
197,1580096.3344179038
1108,1869983.5109188547
1166,2442967.7439305284
871,2869016.270416593
1544,1666676.7080176503
513,1930649.1767632416
1431,1833349.3835694834
194,2471827.220875725
1401,1608482.2080336304
509,1938944.8511282604
381,3248337.5586197223
361,1707222.6408161032
1254,1999424.2131584042
609,706700.2997491214
349,2756519.34648079
1067,2145536.22571248
970,2269759.250621135
1062,1701938.7497141594
301,2930913.771899459
593,3136450.9215265578
1491,1634046.1952201026
652,1585305.801938131
1262,1688930.4964067347
1459,2395365.681941269
1089,1064114.0107837648
436,2461206.727294008
259,1638012.5093391358
1566,2157400.459406659
499,1904546.103591423
943,3856039.309363387
316,2002900.065245994
1123,1631984.4828739427
1185,1208609.0544093917
158,710527.0844783905
817,849260.3956058824
1380,3411689.363593838
829,2034174.1391038308
1326,2171091.649891479
1390,2205957.431773288
1514,2084528.1691972124
1444,1999106.2686181483
763,1616856.1541306376
680,2050566.0946508958
337,1195549.2142398308
20,3035362.25477165
413,1720824.8825152444
515,1590983.8747974068
18,3109140.6980837653
1513,1674674.5688101836
544,1912003.6139756239
136,2656439.378519936
93,1047592.9687318564
1581,1629568.4507495398
1571,1682586.3881890357
1356,1332511.2284731586
1387,1804001.544407679
1432,1745184.9081639561
1226,1751481.6170924334
600,1921274.8014355656
846,413559.7659635793
872,1597117.3386296015
1183,805889.2977440723
1599,2773837.1612683637
1129,632306.7319930444
1402,1952709.4484089983
1242,1686389.922975219
890,4135740.1248616413
1046,2156431.314570842
638,1829304.9502987142
134,2352983.068820431
794,1929079.9891449914
333,1982485.751897419
1408,548505.7374020548
1120,1457618.4336206415
1072,1247476.653142979
692,809025.4630877698
1261,2517818.853603597
1469,1754690.6630071574
510,2195889.513781399
786,1408425.0478166738
1165,2084500.668029328
204,925907.5913757505
602,2833640.4353447743
269,2807194.5005875845
1306,2132392.0296910815
551,1510160.6945290226
113,1343825.368677625
1142,2463053.4964107024
514,2213160.3584935544
1282,2077270.3295573667
952,2314635.2598278513
1265,2018470.203009764
1503,2372564.9436278623
1389,2802335.915058118
956,2264614.470795405
497,1995394.5213284325
589,3036198.931344997
1498,2872445.077952683
232,1176137.3823578549
1564,1871131.7526137598
82,1586898.9418032267
312,2171219.0868653674
1393,1975269.5922724765
1222,2150316.707854976
758,545681.9786409743
1361,822736.8597289118
1295,1776701.5809994363
659,1147555.7039142286
236,1501142.9008918009
569,1486382.187327396
1204,2188717.881753583
1309,2807255.5382521497
1126,1965824.780841173
743,2734351.6139108296
1360,1128766.8739644508
566,2935972.8465639926
688,2742340.00562992
4,1935228.5270043123
1407,1402508.148549946
506,4481575.765041819
1347,2825293.027142767
1308,3531497.595765738
1474,1580850.081486739
605,2739120.513500052
571,2537193.4153008177
1029,1889717.061290876
1169,1567066.0533759822
1131,2177266.1494761817
938,1560361.4618746848
555,2321070.027255121
1313,2417603.292535767
157,726446.062359013
1249,1896357.2631712977
529,1874489.752739096
139,2835981.6339061926
1395,1975269.5922724765
1396,2273638.1413386064
1050,2281711.029409385
325,1954793.850074197
995,622120.5236983949
348,2459739.1824698662
738,3480463.330022108
1284,2566896.309588935
1040,2503838.4979685536
644,1684136.9954087322
1496,3620362.0620996878
201,1773214.886046941
784,966452.2178612715
346,1167354.8322191776
1480,1554901.6228787159
920,1976184.2965303909
428,881278.0465611645
334,2415059.9466867875
503,2823788.2489027167
1117,1762701.3659248513
698,1235935.8990451365
1320,3414635.5209751455
34,1922965.4156270865
1219,2855222.4017486204
108,1466759.8802817669
438,1102639.7618573485
247,2311639.8957061046
651,1651205.0397167346
1141,2939607.921628146
576,3459255.938122823
471,1487399.3930698792
592,2585082.0046397503
162,720051.0792845315
72,3582635.9743120456
293,845783.0567360617
855,2099477.2855412066
898,4096892.2948001614
718,3106646.610895282
277,2252150.8470265605
876,1955462.3077758183
478,2414713.0757339764
1589,1631525.4733002305
1267,1225021.7701360716
378,1623068.1054132169
1404,1100997.5723195984
53,1986612.8227747343
84,2003236.4727311195
714,1621675.0616714333
669,1307108.9426340337
525,2035509.8183064852
444,1716202.7155944542
43,2044899.2462588942
857,793703.2848918223
550,2193644.261597692
843,2473620.469855339
869,1499718.572347746
1271,1911993.384090902
211,1746701.2479282026
1475,2345885.667037902
1381,1632514.0150667988
276,2710435.009361929
552,2119981.217597402
41,3869663.919763589
487,2396394.2901981976
785,1629663.721757145
153,720746.9818699546
1430,2799165.4717653645
1238,1572637.6127413725
418,1413969.7047572602
42,2487705.0197589234
