id,Цена
747,1971353.7615026447
962,1812427.3795327311
1105,2096718.6825517463
795,4197260.16107678
390,2424841.270573471
1302,1681671.199674216
1448,2471481.14964342
1388,3008120.699157534
126,992092.5100418373
1605,2384260.0275042714
870,2384948.878174199
701,1353571.4182421626
1239,3367019.578151271
1201,4687626.693120744
685,1938295.084021186
427,2184117.6945177885
168,785097.7595878504
1181,4169384.5065195984
1428,2354425.851186194
347,2733287.636890931
1385,1750753.7816465446
220,1662581.2511483252
125,2995238.00763444
197,1654118.2876650034
1108,2517488.4835068826
1166,2962034.9377284143
871,4628817.504528847
1544,2428345.769064987
513,2829869.2114978055
1431,2812462.6958317673
194,3193700.58523346
1401,2229914.3032013937
509,2388941.0880477084
381,5112877.402150636
361,2380532.5445667696
1254,2389850.189393945
609,720444.6457279823
349,3644862.8891614885
1067,2924655.974725841
970,3205259.247843333
1062,2411606.5878640674
301,3969077.621062631
593,4617681.716175789
1491,2055920.2139121713
652,1972909.1342463791
1262,1970139.59877952
1459,3643914.1959520616
1089,1225622.60930092
436,3131863.984847395
259,2373219.5068199965
1566,3193601.5055695986
499,2099673.6809021956
943,4548172.1489228085
316,2813971.5794740124
1123,1815858.62200117
1185,1757708.2343679063
158,935162.7492748264
817,1428248.4537537128
1380,4103222.8501697965
829,2853913.1250590878
1326,2950249.739824033
1390,2934055.87672865
1514,2971329.034656107
1444,3165890.2723403885
763,2386314.95224212
680,2872060.0863896636
337,1837206.611208156
20,4271697.331992127
413,2297460.742602898
515,2258432.5291188993
18,4294284.707697584
1513,2340897.4283768306
544,2687718.604290852
136,3593488.3378679533
93,1659816.7199036328
1581,2366411.414277353
1571,2476217.2113443827
1356,1678093.2074547478
1387,2526993.206036399
1432,2801046.226805123
1226,2428553.2921585874
600,2419577.2593589653
846,747719.5850724353
872,2285255.992688047
1183,1003828.9712195483
1599,4055139.7848123335
1129,971862.2956626709
1402,2499008.4349644682
1242,2550726.3757158876
890,5135831.739412928
1046,3047247.3935745233
638,2895655.771900586
134,3670461.620373344
794,2890884.7108680117
333,2413580.681396135
1408,787082.1366413524
1120,2084762.1457168227
1072,1391478.7560470852
692,990420.2165873344
1261,3224772.0116745615
1469,2378711.0872797323
510,3017345.5513860877
786,2310692.486612495
1165,2946473.9076049505
204,992338.921824499
602,4419356.531200954
269,4336311.10865498
1306,2384260.0275042714
551,1717973.1824424856
113,1772294.956728831
1142,3155949.2571174093
514,2805224.3281676513
1282,2772386.2806021506
952,3143743.177662649
1265,2606042.1573805637
1503,3012455.118798517
1389,4157053.2120649936
956,2742952.085081706
497,2853517.9169353466
589,4325323.592053292
1498,4638998.888916849
232,1613172.8055296624
1564,2777156.152098883
82,2388380.3603130267
312,3125742.022116365
1393,2533260.333546337
1222,2834582.8720979523
758,773483.7127246893
1361,1229160.8569620394
1295,2507775.2200099863
659,1427917.955639825
236,1878849.6162565926
569,1802163.4725668652
1204,2738636.0026676585
1309,3993831.3745003026
1126,2487905.2583764964
743,3555118.445477909
1360,1467365.3299186898
566,4328740.293405179
688,3752415.334847656
4,2422437.7678855644
1407,2201584.2671711952
506,4639736.755895786
1347,3829291.4177011037
1308,4706830.281394151
1474,2000219.5401565516
605,3732810.165407221
571,3660244.794858186
1029,2575794.150650468
1169,2321125.6110964483
1131,3139200.37681417
938,2325839.94159431
555,3118528.8745332235
1313,3165057.3264020323
157,963266.9532375304
1249,2974102.024383711
529,2493238.0702918572
139,3887664.2714126944
1395,2533260.333546337
1396,2983458.518779042
1050,3177192.6360396366
325,2764320.246055892
995,927032.1372757144
348,3011488.349736508
738,5103766.292531379
1284,3335436.5068870937
1040,3161455.8916289527
644,1988108.4127126923
1496,5082613.32511851
201,2381086.465692061
784,1605835.8934320624
346,1594121.5262143537
1480,2294536.3127478017
920,2789828.5486592017
428,1283084.215199378
334,3102297.522321598
503,3812760.456702404
1117,2095254.6519255033
698,1634673.6812081519
1320,4855790.222013488
34,2324306.2056572507
1219,4522982.477605837
108,2023725.0491304465
438,1421425.2251297152
247,3504997.5664223675
651,2357824.445910777
1141,3653785.2286972953
576,5063554.372002145
471,2269741.175559285
592,3900832.05992192
162,934496.0254916654
72,4603542.198469364
293,952239.0916236541
855,2752469.392158372
898,5120605.70511348
718,3840324.769898087
277,3173045.7458657254
876,2870169.438309765
478,3111069.411821767
1589,2031910.080008856
1267,1759415.7377967304
378,2084796.6108884548
1404,1600126.490035123
53,2396938.0148273096
84,3010129.855303319
714,1943830.4917820566
669,1956583.3608828338
525,2674723.22207457
444,2428125.097941
43,2863744.616473967
857,959826.5934029205
550,3150106.709687676
843,3210488.2570238183
869,1762779.833316241
1271,2494345.26045308
211,2378467.887632283
1475,3383949.863335499
1381,2293251.9392197276
276,3933124.047944699
552,3114511.408576531
41,4959432.713590338
487,3144890.5864508487
785,2684343.492758593
153,982024.382913655
1430,4079464.625708003
1238,2155446.814442163
418,1918033.8427424082
42,3518912.937863339
654,2162591.6484690835
1260,4527469.165975041
1572,1629162.1318455175
540,2845677.37792451
118,804959.0989200867
1478,2366132.1780972555
54,5125769.5316749895
183,1674019.726256739
746,1940866.7756112283
208,987167.0889367984
530,2368263.2262583007
853,2665372.181527022
367,2062680.11050185
612,2803380.886738875
192,3183821.06454895
376,5105872.276307124
910,1862727.7540379418
809,1679147.7672625666
596,3168291.3420489044
338,1640818.6644557314
1069,2862551.8481300245
1080,3542815.5814462467
374,2324867.0603593616
1182,803093.648710574
1487,2049756.7002014422
1454,5135933.566247444
31,1418891.3254832197
287,2970680.9304286176
1047,2893192.2209378337
87,2367942.2955835266
1057,2905205.2264675875
1466,1938218.7522357435
1157,1973508.7126377216
1094,2216895.214277186
1215,2499841.1731773736
575,5063554.372002145
812,2431672.5271293833
1417,2541629.9996197666
404,3008870.460580392
868,975344.4674247322
1593,3617706.8502633767
156,1433592.6562123448
614,2814237.8644688497
1583,3602711.1927844537
648,1975045.409057469
792,959818.3394346667
1374,2358281.8250288153
1537,2498853.8129446693
