id,Цена
747,1969026.5398139774
962,1666586.4916321726
1105,2223432.8311538803
795,3963073.6438899934
390,2505599.1548349387
1302,1667630.9278378803
1448,2549261.714001586
1388,3092844.162170105
126,1037074.9808779149
1605,2403112.7145256726
870,2375188.5994935166
701,1269453.9188369515
1239,3838898.9525270713
1201,4767866.253028858
685,1957821.142689582
427,2192626.5671014576
168,794295.0553789248
1181,3862216.82214332
1428,2267723.8584381347
347,2625176.704296407
1385,1777712.2893559276
220,1479686.4880186846
125,3006638.9740531496
197,1764347.4435847257
1108,2637025.659088536
1166,3206188.1301303175
871,4899765.267755892
1544,2348337.2663450483
513,2704065.3817011677
1431,2717713.8034590133
194,3220732.5256998762
1401,2300203.0128097483
509,2403917.7278376105
381,5242695.426024295
361,2331466.7353976266
1254,2469166.969892632
609,736934.2125175938
349,3708129.2800112884
1067,2984415.116196613
970,3227241.042693326
1062,2510916.7639809903
301,4035847.2728779307
593,4517456.155742625
1491,2201535.6480159266
652,1895817.7991137654
1262,2121208.558940308
1459,3805774.882031921
1089,1167627.0974110912
436,3215192.239581259
259,2400311.457665245
1566,3211452.769810943
499,2173461.8047109437
943,4614041.339214213
316,2896176.9456742443
1123,1896463.5652241246
1185,1581166.10830401
158,910223.6903446343
817,1333877.1619963562
1380,3952270.6844710796
829,2848428.5068217097
1326,2911152.64751308
1390,3158515.626270429
1514,3143901.3090234245
1444,3095774.0103595024
763,2364776.19867761
680,2860805.2503570127
337,1853934.9510181183
20,4372174.227060892
413,2319183.6621801355
515,2166101.8897909317
18,4437797.613163445
1513,2231113.918892973
544,2699021.716211185
136,3551220.2525453893
93,1600991.3759062954
1581,2252327.9306285256
1571,2638248.027961471
1356,1653995.2763052618
1387,2689024.0837401813
1432,2603403.037323286
1226,2362985.5262027807
600,2402565.128196023
846,716394.7124116796
872,2316352.3368452657
1183,991804.6266818802
1599,4051696.8503478253
1129,961311.0859576826
1402,2637723.117312096
1242,2518390.916587604
890,5623852.723780522
1046,2990707.5012686886
638,2898550.9281095243
134,3674476.7998493253
794,2806487.9530861583
333,2474111.861502906
1408,803360.9024339868
1120,2148010.9241904616
1072,1485735.3234318234
692,1024257.7203129756
1261,3349435.8099861816
1469,2259903.688961842
510,3027598.566907007
786,2217236.7661400954
1165,2883559.06529526
204,1001313.0756253792
602,4467093.856310658
269,4233479.618860694
1306,2544098.26947356
551,1661781.968033929
113,1638270.9112540868
1142,3353157.171744073
514,2914112.490224962
1282,2630581.534018732
952,3293428.6472504945
1265,2749476.016380346
1503,2971206.8277498814
1389,4143585.980141168
956,2839239.609912903
497,2825232.6103688967
589,4373981.46356402
1498,4990035.019470662
232,1611501.9296453074
1564,2689799.3599238712
82,2251264.3788868124
312,3092124.3950315607
1393,2830634.773736774
1222,2808352.36079735
758,868178.3556832366
1361,1053434.272495431
1295,2477864.6401335164
659,1367179.9224371782
236,1833122.2499077735
569,1669955.7031891835
1204,2827314.9850363103
1309,4121945.8406068236
1126,2545448.879071095
743,3722580.957180859
1360,1406552.337680431
566,4033808.5040550544
688,3620589.4733554563
4,2377348.9842601647
1407,2138445.371234476
506,4556155.791673873
1347,3673021.949643548
1308,4707033.132158807
1474,1982483.8954747512
605,3784300.779949327
571,3565924.391840665
1029,2649480.900990724
1169,2198453.8610207923
1131,3154634.19096092
938,2223020.631708458
555,3106154.98625067
1313,3181361.7307318356
157,884284.3661842367
1249,2712299.8336966997
529,2559512.8247052594
139,3772762.0375519474
1395,2830634.773736774
1396,3417974.669366177
1050,3222701.846703567
325,2648427.91756773
995,927113.0377273833
